,,,,,,,,,,,,,,,,,,,,,,,,,
,,felicitous,befitting,smokescreen,solidarity,gnarled,,,,,,,,,,,,,,,,,,,
,,,felicitous,,,falsify,,,,,,,,,,,,,,,,,,,
,,,congruous,,,skew,,,,,,,,,,,,,,,,,,,
,,,judicious,,,prejudiced,,,,,,,,,,,,,,,,,,,
,,,apropos,,,tinkered with,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
divergent,elate,enchant,entrenched,exotic,exploitative,gratify,,,,,,,,,,,,,,,,,,,
disparate,exhilarated,enrapture,ensconce,tropical,abandon,gladden,,,,,,,,,,,,,,,,,,,
contradictory,gleeful,enthral,ingrained,alien,desolate,assuage,,,,,,,,,,,,,,,,,,,
,animated,beguile,ineradicable,extravagant,bleak,pacify,,,,,,,,,,,,,,,,,,,
,jubilant,bewitch,inveterate,astonishing,derelict,appease,,,,,,,,,,,,,,,,,,,
,exultant,ensnare,immutable,bizarre,,,,,,,,,,,,,,,,,,,,,
,ecstatic,rivet,inexorable,peculiar,,,,,,,,,,,,,,,,,,,,,
,euphoric,transfix,,,,,,,,,,,,,,,,,,,,,,,
,rapturous,rapture,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
heed,judicious,lucid,pertinent,propriety,scintillation,sensational,,,,,,,,,,,,,,,,,,,
observe,prudent,cogent,apposite,decorum,exhilarating,startling,,,,,,,,,,,,,,,,,,,
notice,shrewd,coherent,apt,rectitude,invigorating,astonishing,,,,,,,,,,,,,,,,,,,
consider,astute,articulate,germane,demureness,vivacious,appalling,,,,,,,,,,,,,,,,,,,
,canny,eloquent,apropos,gentility,coruscating,scandalous,,,,,,,,,,,,,,,,,,,
,sagacious,perspicuous,appurtenant,orthodoxy,effervescent,momentous,,,,,,,,,,,,,,,,,,,
,percipient,graphic,,probity,ebullient,,,,,,,,,,,,,,,,,,,,
,circumspect,,,tenue,,,,,,,,,,,,,,,,,,,,,
,expedient,,,,,,,,,,,,,,,,,,,,,,,,
,savvy,,,,,,,,,,,,,,,,,,,,,,,,
,sapient,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
sophisticated,strife,unscrupulous,veracity,virulent,violate,,,,,,,,,,,,,,,,,,,,
worldly,discord,amoral,truth,pernicious,erratic,,,,,,,,,,,,,,,,,,,,
enlightened,variance,reprobate,accuracy,baneful,fraught,,,,,,,,,,,,,,,,,,,,
cosmopolitan,wrangling,exploitative,fidelity,vitriolic,eruptive,,,,,,,,,,,,,,,,,,,,
suave,bickering,fraudulent,scrupulousness,malicious,turbulent,,,,,,,,,,,,,,,,,,,,
urbane,animosity,devious,probity,malevolent,mutable,,,,,,,,,,,,,,,,,,,,
,,guileful,,malignant,protean,,,,,,,,,,,,,,,,,,,,
,,furtive,,malign,,,,,,,,,,,,,,,,,,,,,
,,sly,,vindictive,,,,,,,,,,,,,,,,,,,,,
,,venal,,rancorous,,,,,,,,,,,,,,,,,,,,,
,,,,acrimonious,,,,,,,,,,,,,,,,,,,,,
,,,,mordant,,,,,,,,,,,,,,,,,,,,,
,,,,scathing,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 16,,,,,,,,,,,,,,,,,,,,,,,,,
antedate,banish,bridle,comply,crestfallen,curtain,elucidate,,,,,,,,,,,,,,,,,,,
precede,expatriate,curb,,despondent,Shroud,illuminate,,,,,,,,,,,,,,,,,,,
predate,extradite,subdue,satisfy,dejected,mask,explicate,,,,,,,,,,,,,,,,,,,
anticipate,repatriate,stifle,meet,desolate,,annotate,,,,,,,,,,,,,,,,,,,
,excommunicate,,observe,doleful,,untangle,,,,,,,,,,,,,,,,,,,
,ostracize,,,forlorn,,,,,,,,,,,,,,,,,,,,,
,disperse,,,abashed,,,,,,,,,,,,,,,,,,,,,
,scatter,,,abject,,,,,,,,,,,,,,,,,,,,,
,dissipate,,,dolorous,,,,,,,,,,,,,,,,,,,,,
,oust,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
evade,feckless,fester,iconoclastic,immure,improvise,inhibit,,,,,,,,,,,,,,,,,,,
elude,inept,,heretical,confine,ad lib,impede,,,,,,,,,,,,,,,,,,,
avoid,slothful,rankle,malcontent,intern,ad hoc,fetter,,,,,,,,,,,,,,,,,,,
dodge,indolent,chafe,subversive,incarcerate,improvisatory,stifle,,,,,,,,,,,,,,,,,,,
sidestep,apathetic,smoulder,renegade,,extempore,smother,,,,,,,,,,,,,,,,,,,
,lousy,,mutinous,,spontaneous,thwart,,,,,,,,,,,,,,,,,,,
,,,maverick,,contrive,,,,,,,,,,,,,,,,,,,,
,,,,,concoct,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
inscrutable,lionize,monotonous,peculiar,premeditate,profligate,recondite,,,,,,,,,,,,,,,,,,,
unfathomable,exalt,tedious,individual,cold+AC0-blooded,spendthrift,abstruse,,,,,,,,,,,,,,,,,,,
perplexing,extol,humdrum,idiosyncratic,wilful,improvident,arcane,,,,,,,,,,,,,,,,,,,
baffling,venerate,mechanical,conspicuous,purposive,prodigal,esoteric,,,,,,,,,,,,,,,,,,,
bewildering,eulogize,prosaic,like,prepense,wanton,abstract,,,,,,,,,,,,,,,,,,,
abstruse,adulate,colourless,,,,profound,,,,,,,,,,,,,,,,,,,
arcane,aggrandize,monochrome,,,,unfathomable,,,,,,,,,,,,,,,,,,,
sibylline,laud,,,,,opaque,,,,,,,,,,,,,,,,,,,
wildering,panegyrize,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
refine,relinquish,ruminate,skittish,superfluous,thorough,visionary,,,,,,,,,,,,,,,,,,,
temper,forswear,contemplate,restive,surplus,exhaustive,ingenious,,,,,,,,,,,,,,,,,,,
elaborate,eschew,consider,fidgety,redundant,meticulous,perceptive,,,,,,,,,,,,,,,,,,,
consummate,abandon,,frisky,gratuitous,scrupulous,intuitive,,,,,,,,,,,,,,,,,,,
tweak,abdicate,,coltish,,assiduous,shrewd,,,,,,,,,,,,,,,,,,,
sift,,,coquettish,,conscientious,utopian,,,,,,,,,,,,,,,,,,,
rectify,,,frolic,,painstaking,quixotic,,,,,,,,,,,,,,,,,,,
,,,wanton,,sedulous,unfeasible,,,,,,,,,,,,,,,,,,,
,,,,,sweeping,,,,,,,,,,,,,,,,,,,,
vociferous,,,,,,,,,,,,,,,,,,,,,,,,,
vehement,,,,,,,,,,,,,,,,,,,,,,,,,
forthright,,,,,,,,,,,,,,,,,,,,,,,,,
candid,,,,,,,,,,,,,,,,,,,,,,,,,
insistent,,,,,,,,,,,,,,,,,,,,,,,,,
emphatic,,,,,,,,,,,,,,,,,,,,,,,,,
clamorous,,,,,,,,,,,,,,,,,,,,,,,,,
strident,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 17,,,,,,,,,,,,,,,,,,,,,,,,,
acclaim,ascertain,assertive,bogus,cataclysmic,circumscribe,complementary,,,,,,,,,,,,,,,,,,,
exalted,deduce,authoritative,spurious,catastrophic,curb,harmonizing,,,,,,,,,,,,,,,,,,,
adulate,intuit,insistent,fraudulent,calamitous,restrain,complementing,,,,,,,,,,,,,,,,,,,
eulogize,discern,firm,sham,ruinous,regulate,reciprocal,,,,,,,,,,,,,,,,,,,
lionize,comprehend,assaultive,feigned,,control,interdependent,,,,,,,,,,,,,,,,,,,
extol,savvy,feisty,fictitious,,,,,,,,,,,,,,,,,,,,,,
,cognize,,ersatz,,,,,,,,,,,,,,,,,,,,,,
,,,phoney,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
contentious,disingenuous,divulge,dogmatic,fallacious,foolhardy,hinder,,,,,,,,,,,,,,,,,,,
vexed,dissembling,reveal,peremptory,erroneous,rash,impede,,,,,,,,,,,,,,,,,,,
ambivalent,mendacious,impart,imperative,delusory,heedless,inhibit,,,,,,,,,,,,,,,,,,,
equivocal,unscrupulous,broadcast,doctrinaire,specious,imprudent,thwart,,,,,,,,,,,,,,,,,,,
factious(Of a person),shifty,proclaim,imperious,spurious,impetuous,forestall,,,,,,,,,,,,,,,,,,,
pugnacious(Of a person),subtle,promulgate,pontifical,fabricated,hasty,curtail,,,,,,,,,,,,,,,,,,,
bellicose(Of a person),,,dictatorial,distorted,temerarious,encumber,,,,,,,,,,,,,,,,,,,
belligerent(Of a person),,,rigid,phoney,,,,,,,,,,,,,,,,,,,,,
petulant(Of a person),,,,,,,,,,,,,,,,,,,,,,,,,
truculent(Of a person),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
impair,impugn,incessant,inclined,inveterate,miserly,patent,,,,,,,,,,,,,,,,,,,
diminish,challenge,ceaseless,minded,ingrained,parsimonious,copyright,,,,,,,,,,,,,,,,,,,
impede,question,unabating,predisposed,entrenched,avaricious,charter,,,,,,,,,,,,,,,,,,,
undermine,dispute,interminable,bias(make someone),congenital,ascetic,franchise,,,,,,,,,,,,,,,,,,,
vitiate,,perpetual,prejudice(make someone),ineradicable,puritanical,conspicuous,,,,,,,,,,,,,,,,,,,
,,persistent,,,stingy,flagrant,,,,,,,,,,,,,,,,,,,
,,recurrent,,,lamentabl(of a quantity),palpable,,,,,,,,,,,,,,,,,,,
,,,,,stingy(of a quantity),,,,,,,,,,,,,,,,,,,,
,,,,,piddling(of a quantity),,,,,,,,,,,,,,,,,,,,
,,,,,exiguous(of a quantity),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
petulant,pithy,sanctimonious,sound(adj.),tarnish,tepid,upbraid,,,,,,,,,,,,,,,,,,,
waspish,pettish(of language or style),churchy,cogent,blemish,apathetic,reprimand,,,,,,,,,,,,,,,,,,,
irascible,succinct(of language or style),pious,plausible,calumniate,perfunctory,admonish,,,,,,,,,,,,,,,,,,,
fractious,compendious(of language or style),unctuous,sturdy,debase,desultory,chastise,,,,,,,,,,,,,,,,,,,
captious,epigrammatic(of language or style),superior,whole,stigmatize,,berate,,,,,,,,,,,,,,,,,,,
churlish,laconic(of language or style),hypocritical,,vitiate,,lambast,,,,,,,,,,,,,,,,,,,
,trenchant(of language or style),,,plausible,,censure,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
vexation,,,,,,,,,,,,,,,,,,,,,,,,,
petulance,,,,,,,,,,,,,,,,,,,,,,,,,
umbrage,,,,,,,,,,,,,,,,,,,,,,,,,
perturbation,,,,,,,,,,,,,,,,,,,,,,,,,
aggravation,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 18,,,,,,,,,,,,,,,,,,,,,,,,,
abet,accessible,acquisitive,amalgamate,attenuate,augment,aversion,,,,,,,,,,,,,,,,,,,
champion,reachable,covetous,coalesce,diminished,exacerbate,abhorrence,,,,,,,,,,,,,,,,,,,
sanction,attainable,avaricious,consolidate,impaired,aggravate,loathing,,,,,,,,,,,,,,,,,,,
succour,intelligible,avid,affiliate,enervated,inflame,antipathy,,,,,,,,,,,,,,,,,,,
further,penetrable,rapacious,,,compound,repugnance,,,,,,,,,,,,,,,,,,,
expedite,,mercenary,,,ameliorate,disrelish,,,,,,,,,,,,,,,,,,,
,,grabby,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
blithe,contempt,dawdle,deflect,discount(verb),dissident(adj.),efficacious,,,,,,,,,,,,,,,,,,,
casual,disdain,linger,divert(something),disregard,dissenting,effectual,,,,,,,,,,,,,,,,,,,
indifferent,opprobrium,idle,avert(something),overlook,rebelling,constructive,,,,,,,,,,,,,,,,,,,
nonchalant,derision,procrastinate,ricochet(of an object),gloss over,revolutionary,fruitful,,,,,,,,,,,,,,,,,,,
,mockery,tarry,diverge(of an object,,,potent,,,,,,,,,,,,,,,,,,,
,loathing,,,,,,,,,,,,,,,,,,,,,,,,
,abhorrence,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
equitable,erratic,industrious,inform,irksome,manacle,modest,,,,,,,,,,,,,,,,,,,
unbigoted,turbulent,assiduous,prime,vexing,fetters,ordinary,,,,,,,,,,,,,,,,,,,
egalitarian,protean,sedulous,enlighten,galling,bonds,simple,,,,,,,,,,,,,,,,,,,
scrupulous,mercurial,painstaking,apprise,exasperating,darbies,homely,,,,,,,,,,,,,,,,,,,
neutral,capricious,pertinacious,,grating,gyves,unimposing,,,,,,,,,,,,,,,,,,,
,whimsical,zealous,,pesky,,,,,,,,,,,,,,,,,,,,,
,fickle,laborious,,pestilent,,,,,,,,,,,,,,,,,,,,,
,wayward,,,,,,,,,,,,,,,,,,,,,,,,
,fluctuant,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
noxious,pernicious,predicament,proficient,prolix,scorn,subordinate,,,,,,,,,,,,,,,,,,,
virulent,deleterious,plight,adept,protracted,derision,subservient,,,,,,,,,,,,,,,,,,,
pernicious,inimical,quandary,adroit,laborious,disdain,ancillary,,,,,,,,,,,,,,,,,,,
putrid,malevolent,pickle,deft,ponderous,mockery,auxiliary,,,,,,,,,,,,,,,,,,,
rancid,noxious,scrape,dexterous,verbose,contumely,peripheral,,,,,,,,,,,,,,,,,,,
bogging,malefic,dilemma,apt,maundering,,marginal,,,,,,,,,,,,,,,,,,,
,pestilent,,consummate,,,,,,,,,,,,,,,,,,,,,,
,baneful,,compleat,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
unseemly,,,,,,,,,,,,,,,,,,,,,,,,,
indecorous,,,,,,,,,,,,,,,,,,,,,,,,,
unbefitting,,,,,,,,,,,,,,,,,,,,,,,,,
coarse,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 19,,,,,,,,,,,,,,,,,,,,,,,,,
acolyte,anoint,base,coercion,coin,cunning,discomfort,,,,,,,,,,,,,,,,,,,
retainer,consecrate,form,compulsion,fabricate,guileful,abashment,,,,,,,,,,,,,,,,,,,
votary,sanctify,establish,duress,devise,shrewd,flusteredness,,,,,,,,,,,,,,,,,,,
satellite,bless,ground,oppression,conceive,astute,perturbation,,,,,,,,,,,,,,,,,,,
pursuivant,ordain,root,enforcement,originate,canny,mortification,,,,,,,,,,,,,,,,,,,
,hallow,,,,deft,,,,,,,,,,,,,,,,,,,,
,,,,,adroit,,,,,,,,,,,,,,,,,,,,
,,,,,dexterous,,,,,,,,,,,,,,,,,,,,
,,,,,subtle,,,,,,,,,,,,,,,,,,,,
,,,,,vulpine,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
dissent,distil,dubious,ebullient,facetious,fallible,florid,,,,,,,,,,,,,,,,,,,
demur,sublimate,vacillating,exuberant,glib,erring,sanguine,,,,,,,,,,,,,,,,,,,
strife,fractionate,irresolute,buoyant,frivolous,errant,erubescent,,,,,,,,,,,,,,,,,,,
wrangling,refine,sceptical,jaunty,waggish,flawed,embellished,,,,,,,,,,,,,,,,,,,
bickering,,questionable,exhilarated,whimsical,weak,extravagant,,,,,,,,,,,,,,,,,,,
,,shady,elated,jesting,,flamboyant,,,,,,,,,,,,,,,,,,,
,,,euphoric,jocular,,baroque,,,,,,,,,,,,,,,,,,,
,,,jubilant,,,ostentatious,,,,,,,,,,,,,,,,,,,
,,,effervescent,,,grandiloquent,,,,,,,,,,,,,,,,,,,
,,,vivacious,,,rhetorical,,,,,,,,,,,,,,,,,,,
,,,,,,bombastic,,,,,,,,,,,,,,,,,,,
,,,,,,convoluted,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
gawky,inveigle,jettison,mendacity,munificent,naive,noble,,,,,,,,,,,,,,,,,,,
gauche,entice,abandon,dissembling,bountiful,artless,exceptional,,,,,,,,,,,,,,,,,,,
maladroit,ensnare,relinquish,hypocrisy,magnanimous,ingenuous,formidable,,,,,,,,,,,,,,,,,,,
inept,beguile,,duplicity,philanthropic,gullible,sublime,,,,,,,,,,,,,,,,,,,
bashful,bamboozle,,perjury,unstinted,credulous,magnanimous,,,,,,,,,,,,,,,,,,,
nervy,blandish,,perfidy,bounteous,,lofty,,,,,,,,,,,,,,,,,,,
,,,,,,exalted,,,,,,,,,,,,,,,,,,,
,,,,,,elevated,,,,,,,,,,,,,,,,,,,
,,,,,,sublime,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
parochial,pedestrian,prevaricate,prime(verb),radical,temporal,transitory,,,,,,,,,,,,,,,,,,,
provincial,plodding,vacillate,cardinal,revolutionary,secular,transient,,,,,,,,,,,,,,,,,,,
insular,tedious,quibble,pre+AC0-eminent,stringent,profane,ephemeral,,,,,,,,,,,,,,,,,,,
localist,monotonous,cavil,archetypal,rigorous,mundane,evanescent,,,,,,,,,,,,,,,,,,,
myopic,commonplace,hedge,superlative,extremist,carnal,fugitive,,,,,,,,,,,,,,,,,,,
,workaday,equivocate,quintessential,fanatical,,fugacious,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
viable,,,,,,,,,,,,,,,,,,,,,,,,,
workable,,,,,,,,,,,,,,,,,,,,,,,,,
feasible,,,,,,,,,,,,,,,,,,,,,,,,,
expedient,,,,,,,,,,,,,,,,,,,,,,,,,
judicious,,,,,,,,,,,,,,,,,,,,,,,,,
doable,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 20,,,,,,,,,,,,,,,,,,,,,,,,,
abreast,confound,digression,discrepancy,expedient(adj.),fabricate,glum,,,,,,,,,,,,,,,,,,,
alongside,bemuse,excursus,disparity,gainful,falsify,downcast,,,,,,,,,,,,,,,,,,,
level,perplex,divergence,divergence,pragmatic,invent,despondent,,,,,,,,,,,,,,,,,,,
abeam,astonish,meandering,dissimilitude,prudent,concoct,crestfallen,,,,,,,,,,,,,,,,,,,
,dismay,maundering,disaccord,judicious,contrive,desolate,,,,,,,,,,,,,,,,,,,
,bewilder,apostrophe,discordance,propitious,,doleful,,,,,,,,,,,,,,,,,,,
,negate(a theory),,incongruity,,,melancholy,,,,,,,,,,,,,,,,,,,
,contradict(a theory),,,,,saturnine,,,,,,,,,,,,,,,,,,,
,discredit(a theory),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
harbinger,intrinsic,largesse,libertine,malfeasance,manifest,minute,,,,,,,,,,,,,,,,,,,
herald,congenital,munificence,adulterer,deceit,betray,instant,,,,,,,,,,,,,,,,,,,
prelude,native,beneficence,debauchee,duplicity,evince,jiffy,,,,,,,,,,,,,,,,,,,
portent,ingrained,benefaction,voluptuary,falsity,reveal,,,,,,,,,,,,,,,,,,,,
presage,permanent,altruism,hedonist,,substantiate,,,,,,,,,,,,,,,,,,,,
precursor,fundamental,magnanimity,profligate,,corroborate,,,,,,,,,,,,,,,,,,,,
,constitutive,benevolence,wanton,,,,,,,,,,,,,,,,,,,,,,
,,,reprobate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
modish,nascent,perennial,pious,providential,prowess,schism,,,,,,,,,,,,,,,,,,,
stylish,embryonic,perpetual,reverent,auspicious,adroitness,rupture,,,,,,,,,,,,,,,,,,,
contemporary,incipient,eternal,saintly,benign,dexterity,severance,,,,,,,,,,,,,,,,,,,
voguish,fledgling,ceaseless,faithful,felicitous,deftness,estrangement,,,,,,,,,,,,,,,,,,,
sassy,burgeoning,abiding,sanctimonious,expedient,finesse,alienation,,,,,,,,,,,,,,,,,,,
,naissant,,,miraculous,gallantry,chasm,,,,,,,,,,,,,,,,,,,
,,,,,heroism,discord,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
slander,stalwart,supplicate,terse,tirade,universal,vanquish,,,,,,,,,,,,,,,,,,,
calumny,staunch,entreat,abrupt,diatribe,ubiquitous,trounce,,,,,,,,,,,,,,,,,,,
aspersions,devoted,beseech,succinct,polemic,comprehensive,annihilate,,,,,,,,,,,,,,,,,,,
vilification,vigorous,implore,pithy,harangue,omnipresent,clobber,,,,,,,,,,,,,,,,,,,
traducement,steadfast,solicit,economical,censure,rampant,pulverize,,,,,,,,,,,,,,,,,,,
defame(verb),resolute,importune,laconic,berating,pervasive,subjugate,,,,,,,,,,,,,,,,,,,
malign(verb),,,epigrammatic,vilification,,,,,,,,,,,,,,,,,,,,,
traduce(verb),,,,,,,,,,,,,,,,,,,,,,,,,
vilify(verb),,,,,,,,,,,,,,,,,,,,,,,,,
decry(verb),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
woeful,,,,,,,,,,,,,,,,,,,,,,,,,
atrocious,,,,,,,,,,,,,,,,,,,,,,,,,
deplorable,,,,,,,,,,,,,,,,,,,,,,,,,
lamentable,,,,,,,,,,,,,,,,,,,,,,,,,
abysmal,,,,,,,,,,,,,,,,,,,,,,,,,
dire,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 21,,,,,,,,,,,,,,,,,,,,,,,,,
abject,amicable,animosity,aver,barrage,cathartic,decipher,,,,,,,,,,,,,,,,,,,
piteous(of a situation or condition),cordial,antipathy,profess,abundance,purgative,discern,,,,,,,,,,,,,,,,,,,
stark(of a situation or condition),fraternal,animus,protest,plethora,purging,fathom,,,,,,,,,,,,,,,,,,,
woeful(of a situation or condition),harmonious,aversion,avouch,profusion,purifying,penetrate,,,,,,,,,,,,,,,,,,,
lamentable(of a situation or condition),,acrimony,asseverate,torrent,exorcising,apprehend,,,,,,,,,,,,,,,,,,,
atrocious(of a situation or condition),,rancour,,spate,abreactive,untangle,,,,,,,,,,,,,,,,,,,
obsequious(of a person or their behaviour),,abhorrence,,,,,,,,,,,,,,,,,,,,,,,
servile(of a person or their behaviour),,malevolence,,,,,,,,,,,,,,,,,,,,,,,
sycophantic(of a person or their behaviour),,,,,,,,,,,,,,,,,,,,,,,,,
craven(of a person or their behaviour),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
delusion,dispense,eloquent,enthral,eradicate,fledgling,fortitude,,,,,,,,,,,,,,,,,,,
deluding,provide,sensitive,enchant,suppress,burgeoning,intrepidity,,,,,,,,,,,,,,,,,,,
duping,relinquish,revealing,bewitch,extirpate,embryonic,stoicism,,,,,,,,,,,,,,,,,,,
fallacy,renounce,significant,beguile,obliterate,nascent,forbearance,,,,,,,,,,,,,,,,,,,
chimera,,indicative,entrance,abolish,incipient,tenacity,,,,,,,,,,,,,,,,,,,
,,,enrapture,expunge,,pertinacity,,,,,,,,,,,,,,,,,,,
,,,allure,,,resolution,,,,,,,,,,,,,,,,,,,
,,,ensnare,,,,,,,,,,,,,,,,,,,,,,
,,,dazzle,,,,,,,,,,,,,,,,,,,,,,
,,,absorb,,,,,,,,,,,,,,,,,,,,,,
,,,transfix,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
fortuitous,goad,imminent,incontrovertible,itinerant,magnanimous,meritorious,,,,,,,,,,,,,,,,,,,
haphazard,badger,impending,irrefutable,peripatetic,benevolent,praiseworthy,,,,,,,,,,,,,,,,,,,
providential,incite,forthcoming,unassailable,wayfaring,beneficent,laudable,,,,,,,,,,,,,,,,,,,
serendipitous,stimulate,menacing,unequivocal,vagrant,munificent,exemplary,,,,,,,,,,,,,,,,,,,
expedient,inflame,anticipated,manifest,vagabond,altruistic,,,,,,,,,,,,,,,,,,,,
felicitous,impel,,emphatic,restless,chivalrous,,,,,,,,,,,,,,,,,,,,
apt,induce,,apodictic,errant,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
mutiny(Noun),paradoxical,perseverance,render,repertoire,resilient,resolute,,,,,,,,,,,,,,,,,,,
revolution,incongruous,tenacity,deliver,tender,buoyant,adamant,,,,,,,,,,,,,,,,,,,
insurgence,anomalous,resolution,distribute,repertory,irrepressible,stalwart,,,,,,,,,,,,,,,,,,,
subversion,baffling,doggedness,provide,stockpile,adaptable,pertinacious,,,,,,,,,,,,,,,,,,,
sedition,bewildering,pertinacity,restore,relinquish,flexible,tenacious,,,,,,,,,,,,,,,,,,,
anarchy,inexplicable,assiduity,,,,dogged,,,,,,,,,,,,,,,,,,,
,,intransigence,,,,obstinate,,,,,,,,,,,,,,,,,,,
,,,,,,obdurate,,,,,,,,,,,,,,,,,,,
,,,,,,intransigent,,,,,,,,,,,,,,,,,,,
,,,,,,mettlesome,,,,,,,,,,,,,,,,,,,
,,,,,,indurate,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
supple,valour,,,,,,,,,,,,,,,,,,,,,,,,
limber,intrepidity,,,,,,,,,,,,,,,,,,,,,,,,
deft,pluck,,,,,,,,,,,,,,,,,,,,,,,,
pliant,audacity,,,,,,,,,,,,,,,,,,,,,,,,
malleable,gallantry,,,,,,,,,,,,,,,,,,,,,,,,
plastic,fortitude,,,,,,,,,,,,,,,,,,,,,,,,
exonerate,spunk,,,,,,,,,,,,,,,,,,,,,,,,
,moxie,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
group 22,,,,,,,,,,,,,,,,,,,,,,,,,
cumbersome,unprecedented,stint,extrapolate,liability,euphoric,elementary,,,,,,,,,,,,,,,,,,,
incommodious,unrivalled,limit,gauge,culpability,gleeful,rudimentary,,,,,,,,,,,,,,,,,,,
inefficient,prodigious,restrict,reckon,guilt,exhilarated,basal,,,,,,,,,,,,,,,,,,,
complex,anomalous,,predict,onus,animated,preparatory,,,,,,,,,,,,,,,,,,,
slow,revolutionary,,,encumbrance,jubilant,initiatory,,,,,,,,,,,,,,,,,,,
,,,,nuisance,exultant,radical,,,,,,,,,,,,,,,,,,,
,,,,impediment,intoxicated,underlying,,,,,,,,,,,,,,,,,,,
,,,,Achilles heel,,simplistic,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
heterodox,fervent,gaffe,temper(verb),painstaking,economy,qualm,,,,,,,,,,,,,,,,,,,
heretical,vehement,blunder,mitigate,meticulous,thrift,demur,,,,,,,,,,,,,,,,,,,
dissident,ardent,indiscretion,palliate,assiduous,prudence,apprehension,,,,,,,,,,,,,,,,,,,
blasphemous,fervid,impropriety,alleviate,sedulous,canniness,trepidation,,,,,,,,,,,,,,,,,,,
apostate,profound,,assuage,industrious,frugality,disquiet,,,,,,,,,,,,,,,,,,,
iconoclastic,zealous,,,laborious,abstemiousness,scruple,,,,,,,,,,,,,,,,,,,
sceptical,fanatical,,,punctilious,miserliness,remorse,,,,,,,,,,,,,,,,,,,
agnostic,avid,,,scrupulous,,,,,,,,,,,,,,,,,,,,,
idolatrous,,,,pedantic,,,,,,,,,,,,,,,,,,,,,
pagan,,,,,,,,,,,,,,,,,,,,,,,,,
heathen,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
exonerate,implicit,phlegmatic,propensity,foment,embellish,inviolate,,,,,,,,,,,,,,,,,,,
absolve,inherent,serene,predisposition,instigate,adorn,untouched,,,,,,,,,,,,,,,,,,,
vindicate,latent,tranquil,proneness,incite,exaggerate,unscathed,,,,,,,,,,,,,,,,,,,
exculpate,underlying,placid,proclivity,agitate,catastrophize,unsullied,,,,,,,,,,,,,,,,,,,
